BHK_NO.,SQUARE_FT,ADDRESS,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS)
2,1067.104453,"Wagholi,Pune",18.5823,73.983,52
3,1200,"Airport,Kolkata",22.648322,88.4431525,48
2,1172.103927,"Rahatani,Pune",18.602428,73.787111,60
2,1170.154185,"Gandhi Nagar,Nagpur",21.1335,79.0552,85
2,732.0362165,"Vasundhara,Ghaziabad",28.65998,77.370279,38
2,720.8691622,"kavesar,Lalitpur",24.69028,78.41889,140
2,1000,"Deopur,Dhule",20.92019,74.779969,35
2,1000,"Harni,Vadodara",22.337395,73.225215,34
1,872.7450024,"Panvel,Lalitpur",18.966114,73.148278,53.7
4,2272.440348,"Goregaon (East),Mumbai",19.1615,72.8731,360
3,1735.047969,"Sector-83 Gurgaon,Gurgaon",28.396092,76.972169,85
1,600,"Azad Nagar,Maharashtra",19.13057,72.833721,18
1,659.8482349,"Kadri,Mangalore",12.88419,74.85526,20
2,543.9216753,"Tagore Nagar,Mumbai",19.112496,72.932748,100
2,999.6722386,"Sarthana Jakatnaka,Surat",21.235342,72.917751,30.5
2,980.0423682,"Mira Road East,Lalitpur",19.2836,72.8675,87.9
3,2000,"Sector II - Salt Lake,Kolkata",22.54111,88.33778,110
2,810.0240476,"Mira Road East,Lalitpur",19.2836,72.8675,64
2,1133.333333,"Jagatpura,Jaipur",26.832353,75.841749,40.8
2,1099.958752,"Mulund (West),Mumbai",19.1759,72.9522,160
3,1728.011059,"Worli,Mumbai",19.0167,72.8167,500
1,350.0080771,"Ramachandra Nagar,Lalitpur",22.720512,75.834224,65
2,485.3542234,"Panvel,Maharashtra",18.966114,73.148278,57
3,1575.100806,"Zirakpur,Chandigarh",30.662283,76.822397,62.5
3,1503.179803,"Sector-120 Noida,Noida",28.585757,77.396668,78
2,503.3432392,"Bhadra Nagar,Lalitpur",24.862517,78.282467,54.2
2,1033.30902,"Caranzalem,Panaji",15.462648,73.804488,85
2,98.00078401,"Dodhpur,Aligarh",27.244478,77.782574,50
2,1000,"Annanur,Chennai",13.10167,80.12833,44
3,1263.823065,"Balkum,Maharashtra",19.222101,72.988231,120
2,1900.137232,"Chembur (East),Mumbai",19.05871,72.89969,180
2,1030.15546,"Nedumbassery,Kochi",10.159679,76.38519,55
3,1047.711154,"Patel Nagar,Bhopal",23.254675,77.498436,32.5
3,1403.225806,"Cuttack Puri Road,Bhubaneswar",20.324661,85.86347,87
3,2185.651839,"Sanjeevini Nagar,Bangalore",12.96991,77.59796,170
2,1078.317901,"Sector-78 Noida,Noida",28.560719,77.386208,55.9
2,900.1285898,"Padegaon,Aurangabad",19.886498,75.295035,21
3,1418.115279,"Kasavanhalli,Bangalore",12.9077,77.6755,93
2,1100.16044,"Kaushambi,Ghaziabad",28.638934,77.326457,48
2,1150.121065,"Raj Nagar Extension,Ghaziabad",26.900926,75.775927,38
2,1100.110011,"Kundari Rakabganj,Lucknow",26.851529,80.913506,40
3,2000,"Vishveseriya Nagar,Jaipur",24.090195,87.990011,80
3,1200,"New Sitaramdera,Jamshedpur",22.8,86.18333,42
2,995.0248756,"Tathawade,Pune",18.6182,73.7447,62
3,1549.966615,"Zirakpur,Chandigarh",30.662283,76.822397,69.64
2,1350.063532,"Sector-49 Chandigarh,Chandigarh",30.692243,76.750614,85
3,1400.295421,"Omarhati,Kolkata",22.598052,88.519625,47.4
2,998.8971167,"Bannerghatta Road,Bangalore",12.808137,77.58308,63.4
2,1051.051051,"Mahalunge,Pune",18.573994,73.753171,56
2,660.0224408,"Hiranandani Estate,Lalitpur",19.255098,72.9815265,100
3,1450.245426,"Adarsh Nagar,Jabalpur",26.906098,75.825254,65
1,505.0505051,"Vengaivasal,Chennai",12.89911,80.169,20
3,1460.047783,"Zirakpur,Chandigarh",30.662283,76.822397,55
1,730.2231237,"Tarnaka,Secunderabad",17.4279,78.536,18
3,1390.654206,"Raj Nagar Extension,Ghaziabad",26.900926,75.775927,37.2
1,484.8484848,"Sidcul NH 73,Haridwar",29.96667,78.16667,12
1,416.4300587,"Kandivali (East),Maharashtra",19.1955,72.8728,110
5,1500.078952,"Gkvk Layout,Bangalore",13.078221,77.578114,190
1,900,"Nalwadi,Wardha",20.751625,78.624557,13.5
2,1050.080775,"Sector-22 Noida,Noida",28.595305,77.347365,78
2,1150.747986,"Panch Pakhadi,Maharashtra",20.928222,79.842268,130
3,1440.015258,"Sector-74 Noida,Noida",28.577673,77.389781,75.5
3,1403.262586,"Hiranandani Estate,Mumbai",19.255098,72.9815265,240
3,1750,"Sector-78 Noida,Noida",28.560719,77.386208,87.5
2,1152.141802,"Silver Springs Layout,Bangalore",12.857176,77.592324,78
2,1295.221081,"Machabolaram,Secunderabad",17.45,78.5,58
3,2450.627072,"Hosa Road,Bangalore",12.863589,77.656426,170
2,800.1488649,"gyan vihar,Ajmer",26.469334,74.602014,21.5
2,1035.263669,"Raj Nagar Extension,Ghaziabad",26.900926,75.775927,32
2,843.6876822,"Kolshet Road,Mumbai",19.249861,72.963866,110
3,1249.056604,"Mysore Road,Bangalore",12.96991,77.59796,66.2
4,5449.888277,"Armane Nagar,Bangalore",13.02375,77.577852,1000
2,1055.194805,"Jahangirpura,Surat",21.17,72.83,26
3,1400.055448,"Sector 84 Faridabad,Faridabad",28.40473,77.367514,50.5
1,448.199853,"Ankur Vihar,Ghaziabad",28.66667,77.41667,12.2
3,1674.914351,"Whitefield,Bangalore",12.9958935,77.761394,88
4,4310.344828,"Hebbal Kempapura,Bangalore",13.051,77.5962,360
3,1746.216531,"Wave City,Ghaziabad",28.656129,77.497742,45
2,1050.328228,"Tonk Road,Jaipur",26.16667,75.78333,33.6
3,995.9893048,"Wardha Road,Lalitpur",20.75,78.61667,14.9
3,67500.67501,"Dombivli (East),Maharashtra",19.2167,73.0833,7500
3,1492.537313,"College Road,Maharashtra",18.96,72.82,100
3,1050,"Teghoria,Kolkata",22.620289,88.43493,42
2,833.8983051,"Nayabad,Kolkata",22.483471,88.417711,24.6
2,761.0350076,"Singaperumal koil,Chennai",12.760339,80.004278,30
3,2181.241325,"Rajarhat,Kolkata",22.54111,88.33778,110
3,1580.146873,"Zirakpur,Chandigarh",30.662283,76.822397,62.4
3,1730.103806,"Kothrud,Pune",18.5101,73.8141,200
2,1240.265359,"Thondamuthur,Coimbatore",11.00972,76.82806,43
2,1000,"Sunny Enclave,Mohali",30.664299,76.817624,28.5
2,1400.032308,"Andheri (East),Mumbai",19.1145,72.8712,260
3,1795.332136,"Sector-77 Noida,Noida",28.568096,77.390253,100
2,1380.002509,"Richards Town,Bangalore",13.0034,77.6137,110
4,2284.61187,"Chembur,Mumbai",19.05871,72.89969,450
2,948,"Besa,Maharashtra",21.086981,79.088393,23.7
4,5300,"Wood Street,Kolkata",22.54111,88.33778,1060
2,1051.267814,"Ravet,Pune",18.651598,73.735448,56.8
3,1590.457256,"Sector-126 Mohali,Mohali",30.756258,76.655851,48
2,965.3270292,"Bhopura,Ghaziabad",28.698133,77.335746,24.5
3,1754.98426,"Mohali,Chandigarh",30.696627,76.693764,66.9
5,3499.952273,"Chembur,Mumbai",19.05871,72.89969,1100
2,906.2661833,"Patel Colony,Jamnagar",22.485666,70.058918,17.5
3,1250,"Harish Nagar,Agra",22.699244,88.450084,34
2,907.2058061,"Ghogali Besa,Nagaur",27.16092,73.384903,35
3,1040.118871,"Kaloor,Kochi",9.994,76.292,49
4,3087.341898,"Hebbal,Bangalore",13.04034,77.591347,310
6,10780.2183,"Vesu,Surat",21.143354,72.770931,800
3,1765.002521,"Ajmer Road,Jaipur",26.928785,75.828002,35
2,769.8229407,"Ayodhya Nagar,Jalgaon",21.052338,75.055548,30
2,955.1424186,"Sector-77 Noida,Noida",28.568096,77.390253,56
2,1162.340178,"Tilak Nagar,Mumbai",19.068492,72.898896,210
3,2029.215624,"Sector 82 Faridabad,Faridabad",28.394375,77.357227,63.9
3,1280.227596,"Narendrapur,Kolkata",22.43917,88.39583,36
2,700.2188184,"Ganguly Bagan,Kolkata",22.479986,88.372755,16
4,2549.519514,"PAL,Surat",21.17,72.83,130
2,1118.681989,"Kanakpura Road,Bangalore",12.896796,77.5724,110
3,1475.008738,"Raj Nagar Extension,Ghaziabad",26.900926,75.775927,42.2
3,1692.047377,"Sector-13 Nerul,Lalitpur",29.134525,75.734764,210
3,720.0164575,"Sector 3 Faridabad,Faridabad",28.351646,77.33536,35
3,2425.015954,"Kogilu,Bangalore",13.092356,77.613468,190
3,2211.981567,"Zirakpur,Chandigarh",30.662283,76.822397,120
4,2250,"Pedagantyada,Visakhapatnam",17.6672,83.2051,67.5
3,1550.087192,"Sector-93 Noida,Noida",28.5216,77.3863,80
1,637.5,"Sector-26 Taloja,Mumbai",19.076057,73.097319,30.6
2,1213.040182,"Kanjur Marg (East),Mumbai",19.221571,73.042474,160
3,1068.319,"Kolshet Road,Lalitpur",24.69028,78.41889,200
2,782.3784304,"Panvel,Maharashtra",18.966114,73.148278,65
2,1358.203549,"Baner,Pune",18.558319,73.77588,75
3,1600,"Sevoke Road,Siliguri",26.724219,88.326357,52
3,1379.500621,"Gajuwaka,Visakhapatnam",17.7,83.2167,300
2,1327.345309,"Pholriwal,Jalandhar",31.261414,75.589997,39.9
2,709.375,"Sevoke Road,Siliguri",26.724219,88.326357,22.7
2,771.0557533,"Behala,Kolkata",22.498882,88.317556,26
2,859.9931201,"Sector-78 Noida,Noida",28.560719,77.386208,50
2,1205.098494,"Digha,Patna",25.648546,85.096137,52
3,1213.872832,"Wadala,Maharashtra",19.015576,72.851441,420
4,4975.124378,"Rachenahalli,Bangalore",13.219742,76.698537,450
3,1799.972308,"Parel,Mumbai",42.049481,-87.681841,390
2,1130.059585,"Kothanur,Bangalore",12.581437,77.322174,55
3,1483.136936,"Moshi,Pune",18.669919,73.853723,73
2,791.1392405,"Behala,Kolkata",22.498882,88.317556,35
3,1754.385965,"Sholinganallur,Chennai",12.90015,80.22791,100
3,1100.352113,"Idgah Hills,Bhopal",23.275614,77.378878,25
2,507.6142132,"Ambernath,Maharashtra",19.193771,73.197892,29
3,1876.172608,"Yeshwanthpur,Bangalore",12.96991,77.59796,160
2,1110.084965,"Sector-93 B Noida,Noida",28.5216,77.3863,60.1
3,1773.723553,"Hoodi,Bangalore",12.989437,77.717806,140
3,675.0067501,"Dombivli (East),Lalitpur",19.2167,73.0833,75
2,900.140647,"Besa,Lalitpur",24.69028,78.41889,25.6
3,2000.444543,"Andheri (East),Lalitpur",19.1145,72.8712,360
3,1614.583333,"Sector-150 Noida,Noida",28.429614,77.481711,77.5
4,2238.137869,"Sector-3 Vaishali,Ghaziabad",28.6423,77.3445,100
3,1240,"Madurdaha,Kolkata",22.54111,88.33778,62
2,962.2222222,"Nagarbhavi,Bangalore",12.957468,77.516563,43.3
3,1358.30712,"Sushant Golf City,Lucknow",26.781748,81.006714,47.5
2,1110.340042,"James Long Sarani,Kolkata",22.54111,88.33778,32
2,1225.02827,"Vaibhav Khand,Ghaziabad",28.9196,76.8972,65
4,2500,"Subramanya Nagar,Bangalore",12.42773,75.72456,300
2,1049.723757,"Kalwar Road,Jaipur",26.9883,75.5846,19
1,506.3829787,"Mahim,Palghar",19.6394,72.7256,11.9
3,1256.077796,"Mukundapur,Kolkata",22.491565,88.402473,62
3,2090.106828,"EPIP Zone,Bangalore",12.880475,75.022346,180
3,2083.263331,"Juhu Scheme,Lalitpur",19.1026,72.8243,620
2,1095.156972,"Gandhi Path,Jaipur",25.879721,86.587391,45
1,672.2418784,"Adajan,Surat",24.395822,78.989627,20.9
2,1050,"Thakur Village,Lalitpur",12.91668,77.59196,210
3,2122.015915,"Ajmer Road,Jaipur",26.928785,75.828002,48
3,2000,"Adityapur,Jamshedpur",22.7808,86.1522,85
3,1298.040214,"Nagarbhavi,Bangalore",12.957468,77.516563,51
1,343.8914027,"Neral,Lalitpur",27.673793,85.325643,15.2
4,3984.313725,"Andheri (West),Mumbai",19.139348,72.820458,1270
4,200,"Sector-47 Chandigarh,Chandigarh",30.73528,76.79111,40
3,1133.033796,"Picnic Garden,Kolkata",22.54111,88.33778,58
2,860.0917431,"Chatrapati Chowk Purna Road,Nanded",19.179189,77.033762,30
3,1150.086256,"Kaggalipura,Bangalore",12.900976,76.891937,60
2,1200.030001,"Laxmi Nagar,Mumbai",22.281215,70.789479,160
2,860.3174603,"Rajakilpakkam,Chennai",13.09,80.27,54.2
4,2254.791432,"Sector-106 Gurgaon,Gurgaon",28.50437,76.996356,140
3,923.9940387,"Attibele,Bangalore",12.7768,77.76887,31
3,1850.016518,"Peer Muchalla,Panchkula",30.660437,76.861517,56
3,1350.308642,"Gandhi Path,Jaipur",25.879721,86.587391,35
2,1334.289813,"Sector-15 Bahadurgarh,Bahadurgarh",30.752321,76.772816,27.9
2,1619.433198,"Govind Puram,Ghaziabad",28.66667,77.41667,20
2,1161.061349,"Budigere,Bangalore",13.141581,77.749756,68.7
1,720.0378967,"Malad (East),Lalitpur",19.1758,72.8643,76
4,3260.160835,"New Town,Kolkata",22.5922,88.484911,150
3,148828.8288,"Sahakara Nagar,Bangalore",13.064,77.58,8260
3,1764.913519,"Sector-10/B Ulwe,Lalitpur",30.688668,76.847349,200
3,1481.481481,"HSR Layout,Bangalore",12.91,77.64,100
2,820.0754469,"Virar West,Lalitpur",19.4559,72.8114,50
2,1230.186894,"Vignana Nagar,Bangalore",12.973432,77.68242,52
2,1044.008995,"Lokhandwala Kandivali East,Lalitpur",19.1955,72.8728,130
2,1150.035386,"Sector-61 Noida,Noida",28.5942,77.3675,65
3,1825.37268,"PAL,Surat",21.17,72.83,60
3,873.1717966,"Kharghar,Mumbai",19.038205,73.06612,120
2,649.0478041,"Khanda Colony,Mumbai",18.96667,72.83333,83.5
2,1180.03181,"Raheja Vihar,Maharashtra",18.930697,72.82609,230
2,790.4761905,"Nanmangalam,Chennai",12.940685,80.177022,33.2
3,1445.141662,"Sector-76 Noida,Noida",28.567633,77.383124,76
3,1625.094482,"Sector 80 Faridabad,Faridabad",28.381971,77.347688,64.5
2,1204.045593,"HBR Layout,Bangalore",13.037343,77.628291,75
2,1171.137136,"Sector-100 Noida,Noida",28.542768,77.365736,62
3,971.4285714,"Nettoor,Kochi",9.930471,76.271273,34
2,1069.047619,"Sector-137 Noida,Noida",28.506454,77.409568,44.9
2,1220.188575,"NH-74,Rudrapur",28.97083,79.39722,22
2,834.2857143,"Kestopur,Kolkata",22.605438,88.422084,29.2
3,1410.146174,"Akshaya Nagar,Bangalore",12.96991,77.59796,82
3,1637.660485,"Govind Puram,Ghaziabad",28.66667,77.41667,57.4
3,1686.874012,"Sector-93 A Noida,Noida",21,77,160
4,2838.328792,"Marine Drive,Kochi",9.9800255,76.275303,250
3,1073.191672,"Tilak Nagar,Maharashtra",19.068492,72.898896,200
2,1082.251082,"Modipuram,Meerut",28.9927,77.6824,40
2,1200.135227,"Satindra Pally,Kolkata",22.65,88.34,35.5
2,10541.47465,"Ghodbunder Road,Lalitpur",24.69028,78.41889,91.5
3,1664.305949,"Nipania,Indore",22.760061,75.928572,47
2,1254.045307,"Thanisandra,Bangalore",13.055985,77.622157,62
2,1100.009167,"Kolshet Road,Maharashtra",19.249861,72.963866,120
2,707.1380921,"Tathawade,Pune",18.6182,73.7447,53
2,957.090445,"Bhumkar Nagar,Pune",18.52783,73.875757,60
3,1450,"Palanpur,Surat",21.17,72.83,46.4
2,1150.020721,"Sector-74 Noida,Noida",28.577673,77.389781,55.5
3,1362.271993,"Bara Nagar,Kolkata",26.44017,88.995434,59
2,1110.095338,"Kharghar,Mumbai",19.038205,73.06612,85
2,1045.178692,"Sector 70 Faridabad,Faridabad",28.340575,77.348933,31
2,950.0998004,"Sector 89 Faridabad,Faridabad",28.431903,77.364821,23.8
1,670.0278625,"Khandeshwar,Mumbai",19.009356,73.095809,50.5
3,1818.482394,"Manpada,Mumbai",19.239813,72.962722,220
2,1000,"Sardarnagar,Bhavnagar",21.765,72.13694,25
3,985.2216749,"Barasat,Kolkata",22.747639,88.600902,26
3,1367.61488,"New Panvel,Lalitpur",18.966114,73.148278,100
2,850.3401361,"Sector-49 Noida,Noida",28.564519,77.366816,15
4,2141.491396,"Sector 77 Faridabad,Faridabad",28.368269,77.37273,56
3,1400,"Sector-77 Noida,Noida",28.568096,77.390253,72.8
3,1450,"Civil Lines,Kanpur",28.67937,77.22608,87
2,1161.369193,"Kalwar Road,Jaipur",26.9883,75.5846,19
3,1331.164029,"Bapu Nagar,Jaipur",26.889691,75.809058,90
2,750.0986972,"Baguihati,Kolkata",22.617564,88.427982,38
3,1804.966096,"Powai,Mumbai",19.12,72.91,370
2,1204.04765,"Wadgaon Sheri,Pune",18.549645,73.924971,94
2,755.1553877,"Ariadaha,Kolkata",22.54111,88.33778,26
1,550.0354862,"Sector-9 Ghansoli,Lalitpur",28.716907,77.124699,62
2,1095.322676,"Raj Nagar Extension,Ghaziabad",26.900926,75.775927,37
2,1120.042166,"Rajiv Nagar,Chennai",30.128184,74.197449,85
3,1663.46769,"Zirakpur,Chandigarh",30.662283,76.822397,52
2,1000,"Simhachalam,Visakhapatnam",17.762595,83.221873,36
2,780.2340702,"Jainpur Meerut,Meerut",28.939024,77.689176,18
4,2856.201252,"Sahastradhara,Dehradun",30.382066,78.123734,260
1,500,"Naigaon (East),Mumbai",19.35269,72.864824,21.3
1,721.8913554,"Budigere,Bangalore",13.141581,77.749756,40
3,1471.361009,"BTM Layout,Bangalore",12.96991,77.59796,140
2,1100.110011,"Doddakannelli,Bangalore",12.905538,77.694263,70
2,1200.274348,"Sector-20 Panchkula,Panchkula",30.6665,76.8625,35
3,2180.232558,"Whitefield,Bangalore",12.9958935,77.761394,180
3,2039.72088,"Sector 82 Faridabad,Faridabad",28.394375,77.357227,76
3,1180.124224,"Mondal Ganthi,Kolkata",22.54111,88.33778,57
1,701.2622721,"Hathoj,Jaipur",26.96,75.6809,20
2,972.1608484,"Action Area I,Kolkata",22.54111,88.33778,44
2,1224.204267,"Sunpharma Road,Vadodara",22.3,73.2,35
3,1150.020125,"Andheri (West),Mumbai",19.139348,72.820458,400
1,725.966682,"Tilak Nagar,Mumbai",19.068492,72.898896,95
2,805.1784023,"Patel Nagar,Bhopal",23.254675,77.498436,25.5
2,1094.420601,"Sector-88 Mohali,Mohali",30.684523,76.691728,51
2,594.0510035,"Mulund (West),Maharashtra",19.1759,72.9522,140
3,1265.111049,"Hulimavu,Bangalore",12.876691,77.59908,90
2,807.9719903,"Mehrauli,Ghaziabad",28.51583,77.1775,30
3,1350,"Bhayli,Vadodara",22.288976,73.128222,27
3,1695.269987,"Sector-77 Noida,Noida",28.568096,77.390253,81
2,900.0423549,"Clover Park,Pune",18.52361,73.84778,85
3,1619.87041,"Gariahat,Kolkata",22.517786,88.366066,180
2,1178.054527,"Panchavati,Jamnagar",23.118635,70.022051,35
1,468.0187207,"Kolshet Road,Maharashtra",19.249861,72.963866,72
3,1449.975834,"Law College Road,Pune",18.5115,73.8263,210
2,1092.028194,"Sector 19 Kharghar,Lalitpur",19.048979,73.078232,110
2,1195.355191,"Thrikkakara,Kochi",9.930471,76.271273,35
2,826.3974972,"Kanjur Marg (East),Mumbai",19.221571,73.042474,140
4,2456.93307,"Gomti Nagar Extension,Lucknow",21,77,87
3,1294.915254,"Madhyamgram,Kolkata",22.7,88.45,38.2
3,1875,"Gangapuram,Ghaziabad",28.66667,77.41667,51
3,1539.82825,"Jagatpura,Jaipur",26.832353,75.841749,52
1,724.1501416,"Dombivli (East),Maharashtra",19.2167,73.0833,40.9
3,1575.091575,"Sector-78 Noida,Noida",28.560719,77.386208,86
3,1440.092166,"Rajaji Puram,Lucknow",26.836478,80.872611,50
2,899.7429306,"Vengaivasal,Chennai",12.89911,80.169,28
3,1500.272777,"J.P Nagar,Mysore",12.261327,76.644706,55
4,2319.464371,"Bannerghatta Road,Bangalore",12.808137,77.58308,97
3,2284.232621,"Wadala East,Mumbai",19.014858,72.8662,370
2,1248.275862,"Sector - 36 Rohtak,Rohtak",28.915079,76.619518,36.2
3,1529.902643,"Baner,Pune",18.558319,73.77588,110
3,1641.009612,"Lokhandwala Kandivali East,Maharashtra",19.1955,72.8728,210
1,599.9250094,"Sector-52 Noida,Noida",28.588293,77.369224,32
5,5261.640479,"Sector-54 Gurgaon,Gurgaon",28.440728,77.114195,730
2,1298.701299,"Ahinsa Khand 2,Ghaziabad",28.9196,76.8972,52
1,625,"Naigaon (East),Mumbai",19.35269,72.864824,29.4
4,1210.036938,"Malad (West),Lalitpur",19.1849,72.8347,190
1,732.6304407,"Bannerghatta Road,Bangalore",12.808137,77.58308,27.1
3,1265.822785,"Malad (West),Maharashtra",19.1849,72.8347,210
3,1650.109446,"Kaspate Vasti,Pune",18.52361,73.84778,98
2,1200,"Giriraj Main Road,Junagadh",28.776296,77.504595,15
2,720.3918932,"Charai,Maharashtra",18.247815,73.144969,150
3,2185.593298,"Dollars Colony,Bangalore",15.346804,75.115177,240
2,655.0392757,"Tathawade,Pune",18.6182,73.7447,49.2
3,1479.859895,"Indirapuram,Ghaziabad",28.63676,77.36315,84.5
3,1666.666667,"Sector-108 Gurgaon,Gurgaon",28.514348,76.983292,140
2,995.0248756,"Sector 10,Sonipat",28.990399,77.059442,32
3,3844.208397,"Sector-65 Gurgaon,Gurgaon",28.403138,77.070052,380
1,617.0150987,"Goregaon (West),Mumbai",19.161955,72.839616,85
2,1057.753332,"kavesar,Mumbai",18.96667,72.83333,100
3,1400.437637,"Mansarovar,Jaipur",26.8626,75.7633,32
2,1250,"Nirmal Bag,Rishikesh",30.06583,78.274812,42
3,2521.273243,"Hadapsar,Pune",18.49667,73.94167,160
4,2200.236267,"Kundli,Sonipat",28.874383,77.113251,74.5
2,1742.015761,"Junwani,Bhilai",21.201983,81.374348,42
2,1119.512195,"Zirakpur,Chandigarh",30.662283,76.822397,45.9
3,1518.178186,"Seawoods,Maharashtra",19.015277,73.018382,190
3,1650.520273,"Sector-74 Mohali,Mohali",30.708552,76.689052,46
2,927.7504105,"Derebail,Mangalore",12.909715,74.844226,33.9
2,1150.283836,"Raj Nagar Extension,Ghaziabad",26.900926,75.775927,38.5
2,1045.057392,"Rajarhat,Kolkata",22.54111,88.33778,61
3,1735.015773,"Gola Road,Patna",25.61,85.14139,99
3,1645.303233,"Dodda Nekkundi,Bangalore",12.96991,77.59796,86
3,1557.197592,"Zirakpur,Chandigarh",30.662283,76.822397,56.9
4,2059.378754,"Yelahanka,Bangalore",13.11389,77.59833,120
2,407.7253219,"Ambernath,Mumbai",18.96,72.82,24.7
3,1300.191205,"Adityapur,Jamshedpur",22.7808,86.1522,34
3,1564.812857,"Sector-88 Mohali,Mohali",30.684523,76.691728,74
4,2219.263205,"Sikar Road,Jaipur",27.61194,75.13972,50
4,3132.53012,"Sector-121 Mohali,Mohali",30.696627,76.693764,130
2,785.0834151,"Old Perungalathur,Chennai",12.9182,80.0824,40
3,1850.220264,"Peer muchulla sector20 panchkula,Chandigarh",30.660437,76.861517,42
2,592.0496194,"Vasundhara,Ghaziabad",28.65998,77.370279,42
3,1980,"Vaishali Nagar,Jaipur",26.91868,75.750399,79.2
3,1584.847313,"Medavakkam,Chennai",12.91716,80.19287,82
3,2225.886232,"Indra Nagar,Bangalore",13.088349,77.391049,270
3,1480.228378,"New Town,Kolkata",22.5922,88.484911,70
3,1225.073164,"Sector-44 A chandigarh,Chandigarh",30.714837,76.751896,180
1,647.0181902,"Nagavarapalya,Bangalore",12.96991,77.59796,28.1
3,909.5318943,"Kolshet Road,Maharashtra",19.249861,72.963866,150
1,550.0982318,"Honda showroom near,Pune",18.52361,73.84778,28
4,2360.346184,"Sector 88 Faridabad,Faridabad",28.431862,77.351104,90
2,664.0507093,"Munnu Khera,Lucknow",26.823489,80.858175,22
3,1278.15945,"Subramanyapura,Bangalore",12.898461,77.528179,80
2,1075.037626,"Kereguddadahalli,Bangalore",13.079235,77.517166,50
2,1025.125628,"Besa,Nagpur",21.080409,79.098334,51
3,1260.005929,"Banashankari,Bangalore",12.96991,77.59796,85
3,1303.538175,"Manpada,Lalitpur",24.69028,78.41889,140
2,1000,"Zingabai Takli,Nagpur",21.033401,79.491924,33
3,1350.048216,"Rajiv Gandhi Nagar,Mumbai",18.460652,73.87053,210
2,1125.015801,"Bevarly Park,Lalitpur",24.69028,78.41889,89
2,1173.269852,"Budigere,Bangalore",13.141581,77.749756,69
5,1677.279964,"Goregaon (East),Mumbai",19.1615,72.8731,590
3,1931.09197,"Sector 88 Faridabad,Faridabad",28.431862,77.351104,69.5
2,1098.666667,"Sector 84 Faridabad,Faridabad",28.40473,77.367514,41.2
6,3000,"Lokhandwala Andheri West,Lalitpur",19.137628,72.824162,900
2,1225.769669,"Khar West,Lalitpur",19.0705,72.8309,430
2,1044.129236,"Dombivli (East),Maharashtra",19.2167,73.0833,53
3,1265.148488,"Mira Road,Maharashtra",19.283359,72.864964,95
3,996.8669895,"Nallambakkam,Chennai",12.841795,80.133809,35
2,1013.824885,"Sector 77 Faridabad,Faridabad",28.368269,77.37273,33
3,1664.201183,"Sector-70 Noida,Noida",28.59632,77.38143,90
3,1715.492214,"ITPL,Bangalore",12.985786,77.73556,130
3,2100.25203,"Sector-79 Mohali,Mohali",30.678174,76.712936,75
3,758.8692848,"Mulund (West),Mumbai",19.1759,72.9522,240
2,1100.101626,"Pm Palem,Visakhapatnam",17.7,83.25,43.3
2,927.1277582,"Ganapathipura,Bangalore",12.96991,77.59796,50
2,850.0380614,"Mira Road,Lalitpur",19.283359,72.864964,67
2,1270.098635,"Shankar Kalat Nagar,Pune",19.957301,73.839897,94
4,2325.581395,"Adajan,Surat",24.395822,78.989627,100
3,1924.383065,"New Town,Kolkata",22.5922,88.484911,85
